record_id,year_be,month,amphoe,sector,scope,activity_data,activity_unit,emission_tCO2e
1385,2562,4,ค้อวัง,การปลูกข้าว (Rice),1,90.2,ไร่ (rai),119.03
1386,2563,8,โพนนาแก้ว,การปลูกข้าว (Rice),1,78.6,ไร่ (rai),86.6
1387,2563,9,เมืองสกลนคร,การปลูกข้าว (Rice),1,144.4,ไร่ (rai),156.63
1388,2562,4,วาริชภูมิ,ปศุสัตว์ (Livestock),1,147.8,unit,131.74
1389,2563,3,พังโคน,ปศุสัตว์ (Livestock),1,174.1,unit,144.88
1390,2562,11,พังโคน,การปลูกข้าว (Rice),1,86.6,ไร่ (rai),106.8
1391,2563,2,สว่างแดนดิน,พลังงานธุรกิจ (Commercial),2,203.3,unit,124.72
1392,2563,4,กุสุมาลย์,การขนส่งทางถนน (On-road),1,29.2,1000 L,76.27
1393,2564,10,อากาศอำนวย,การปลูกข้าว (Rice),1,58.1,ไร่ (rai),72.3
1394,2562,7,บ้านม่วง,ดินที่จัดการ (Managed soil),1,218.2,unit,105.87
1395,2562,12,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,33.9,1000 L,82.38
1396,2562,1,เมืองสกลนคร,การปลูกข้าว (Rice),1,87.2,ไร่ (rai),104.69
1397,2564,6,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,5.0,1000 L,15.36
1398,2564,3,บ้านม่วง,ปศุสัตว์ (Livestock),1,78.9,unit,57.89
1399,2562,9,กุสุมาลย์,ปศุสัตว์ (Livestock),1,139.8,unit,112.32
1400,2562,10,ภูพาน,การขนส่งทางถนน (On-road),1,51.0,1000 L,126.81
1401,2562,1,กุสุมาลย์,พลังงานธุรกิจ (Commercial),2,257.5,unit,148.79
1402,2564,3,ค้อวัง,ฝังกลบขยะ (Landfill),1,190.7,unit,144.99
1403,2563,12,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,56.1,1000 L,172.8
1404,2562,10,ส่องดาว,การขนส่งทางถนน (On-road),1,56.5,1000 L,137.99
1405,2563,8,สว่างแดนดิน,การปลูกข้าว (Rice),1,122.5,ไร่ (rai),140.44
1406,2562,8,ส่องดาว,การปลูกข้าว (Rice),1,73.5,ไร่ (rai),76.04
1407,2562,4,โคกศรีสุพรรณ,ปศุสัตว์ (Livestock),1,187.5,unit,132.28
1408,2564,7,อากาศอำนวย,ปศุสัตว์ (Livestock),1,172.8,unit,145.35
1409,2563,11,ส่องดาว,การปลูกข้าว (Rice),1,106.8,ไร่ (rai),139.54
1410,2562,12,อากาศอำนวย,การปลูกข้าว (Rice),1,35.6,ไร่ (rai),37.51
1411,2564,12,คำตากล้า,พลังงานที่พักอาศัย (Residential),2,134.0,1000 kWh,75.8
1412,2563,7,เต่างอย,การปลูกข้าว (Rice),1,80.4,ไร่ (rai),84.62
1413,2562,7,เต่างอย,การปลูกข้าว (Rice),1,99.5,ไร่ (rai),133.67
1414,2563,12,พรรณานิคม,การปลูกข้าว (Rice),1,119.0,ไร่ (rai),152.41
1415,2562,7,โพนนาแก้ว,การปลูกข้าว (Rice),1,71.2,ไร่ (rai),78.29
1416,2562,3,โพนนาแก้ว,การปลูกข้าว (Rice),1,88.7,ไร่ (rai),111.02
1417,2562,9,อากาศอำนวย,การขนส่งทางถนน (On-road),1,48.7,1000 L,130.29
1418,2562,1,เต่างอย,การปลูกข้าว (Rice),1,85.4,ไร่ (rai),98.8
1419,2562,9,เจริญศิลป์,การปลูกข้าว (Rice),1,31.0,ไร่ (rai),34.51
1420,2563,3,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,35.4,1000 L,103.64
1421,2564,5,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,57.3,1000 L,143.57
1422,2564,3,บ้านม่วง,การขนส่งทางถนน (On-road),1,36.1,1000 L,104.43
1423,2563,9,เจริญศิลป์,การปลูกข้าว (Rice),1,91.9,ไร่ (rai),104.96
1424,2562,6,ค้อวัง,พลังงานธุรกิจ (Commercial),2,181.8,unit,119.44
1425,2564,2,วานรนิวาส,การขนส่งทางถนน (On-road),1,41.1,1000 L,113.61
1426,2562,8,พรรณานิคม,การปลูกข้าว (Rice),1,39.7,ไร่ (rai),52.38
1427,2564,1,เมืองสกลนคร,ปศุสัตว์ (Livestock),1,177.5,unit,149.37
1428,2563,11,กุสุมาลย์,การขนส่งทางถนน (On-road),1,19.3,1000 L,56.57
1429,2564,7,ค้อวัง,ปศุสัตว์ (Livestock),1,65.6,unit,46.85
1430,2564,6,โพนนาแก้ว,การปลูกข้าว (Rice),1,19.6,ไร่ (rai),25.2
1431,2563,5,เต่างอย,การปลูกข้าว (Rice),1,140.2,ไร่ (rai),153.06
1432,2563,8,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,83.5,ไร่ (rai),111.01
1433,2562,4,พังโคน,การขนส่งทางถนน (On-road),1,33.6,1000 L,93.05
1434,2562,1,พังโคน,พลังงานที่พักอาศัย (Residential),2,304.2,1000 kWh,168.2
1435,2563,6,พรรณานิคม,การปลูกข้าว (Rice),1,86.2,ไร่ (rai),111.02
1436,2563,2,โพนนาแก้ว,การปลูกข้าว (Rice),1,146.9,ไร่ (rai),155.65
1437,2564,9,คำตากล้า,พลังงานธุรกิจ (Commercial),2,204.4,unit,105.44
1438,2563,8,คำตากล้า,การปลูกข้าว (Rice),1,87.6,ไร่ (rai),94.16
1439,2563,3,เจริญศิลป์,การปลูกข้าว (Rice),1,93.9,ไร่ (rai),118.34
1440,2564,9,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,59.6,ไร่ (rai),70.96
1441,2563,8,วานรนิวาส,การปลูกข้าว (Rice),1,68.8,ไร่ (rai),81.97
1442,2564,6,ส่องดาว,การปลูกข้าว (Rice),1,74.9,ไร่ (rai),84.23
1443,2564,4,กุสุมาลย์,การปลูกข้าว (Rice),1,72.2,ไร่ (rai),99.02
1444,2563,8,เจริญศิลป์,การขนส่งทางถนน (On-road),1,60.8,1000 L,172.69
1445,2564,12,วานรนิวาส,การปลูกข้าว (Rice),1,154.7,ไร่ (rai),179.57
1446,2563,11,ส่องดาว,การปลูกข้าว (Rice),1,130.8,ไร่ (rai),134.01
1447,2564,7,ส่องดาว,การปลูกข้าว (Rice),1,69.9,ไร่ (rai),92.5
1448,2564,10,ส่องดาว,การปลูกข้าว (Rice),1,138.5,ไร่ (rai),182.32
1449,2563,9,ส่องดาว,การปลูกข้าว (Rice),1,97.3,ไร่ (rai),126.11
1450,2564,5,พรรณานิคม,การขนส่งทางถนน (On-road),1,24.1,1000 L,61.8
1451,2563,12,ภูพาน,การขนส่งทางถนน (On-road),1,26.5,1000 L,78.06
1452,2564,7,วานรนิวาส,การขนส่งทางถนน (On-road),1,35.6,1000 L,107.35
1453,2564,8,ส่องดาว,การปลูกข้าว (Rice),1,129.6,ไร่ (rai),153.05
1454,2563,11,บ้านม่วง,การปลูกข้าว (Rice),1,78.3,ไร่ (rai),97.22
1455,2564,10,เจริญศิลป์,การปลูกข้าว (Rice),1,153.5,ไร่ (rai),186.97
1456,2562,10,อากาศอำนวย,การขนส่งทางถนน (On-road),1,32.5,1000 L,99.48
1457,2564,5,กุสุมาลย์,การปลูกข้าว (Rice),1,94.4,ไร่ (rai),121.09
1458,2563,6,พังโคน,ปศุสัตว์ (Livestock),1,150.5,unit,124.32
1459,2562,5,โพนนาแก้ว,การปลูกข้าว (Rice),1,117.5,ไร่ (rai),130.73
1460,2564,3,บ้านม่วง,การขนส่งทางถนน (On-road),1,34.2,1000 L,102.62
1461,2564,9,เจริญศิลป์,พลังงานธุรกิจ (Commercial),2,244.0,unit,156.94
1462,2562,6,พังโคน,น้ำเสีย (Wastewater),1,255.2,unit,120.63
1463,2563,4,เต่างอย,ดินที่จัดการ (Managed soil),1,246.7,unit,136.49
1464,2562,5,อากาศอำนวย,ดินที่จัดการ (Managed soil),1,362.4,unit,174.16
1465,2562,5,ค้อวัง,การปลูกข้าว (Rice),1,133.6,ไร่ (rai),161.0
1466,2563,9,ภูพาน,การปลูกข้าว (Rice),1,95.6,ไร่ (rai),99.2
1467,2564,8,อากาศอำนวย,ฝังกลบขยะ (Landfill),1,118.8,unit,89.95
1468,2562,8,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,42.5,1000 L,131.18
1469,2563,6,อากาศอำนวย,การขนส่งทางถนน (On-road),1,57.4,1000 L,149.34
1470,2563,6,ส่องดาว,การปลูกข้าว (Rice),1,38.0,ไร่ (rai),44.4
1471,2563,8,บ้านม่วง,การขนส่งทางถนน (On-road),1,28.8,1000 L,86.41
1472,2563,2,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,128.5,unit,106.32
1473,2564,12,ภูพาน,การปลูกข้าว (Rice),1,143.1,ไร่ (rai),172.12
1474,2562,8,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,46.0,1000 L,116.26
1475,2562,2,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,44.0,1000 L,119.45
1476,2563,8,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,53.1,1000 L,156.5
1477,2563,2,พังโคน,พลังงานที่พักอาศัย (Residential),2,274.6,1000 kWh,138.85
1478,2562,6,เต่างอย,การปลูกข้าว (Rice),1,90.7,ไร่ (rai),124.52
1479,2562,10,อากาศอำนวย,พลังงานธุรกิจ (Commercial),2,198.7,unit,102.39
1480,2564,12,พรรณานิคม,การปลูกข้าว (Rice),1,137.9,ไร่ (rai),175.16
1481,2562,3,ส่องดาว,การปลูกข้าว (Rice),1,149.3,ไร่ (rai),179.16
1482,2562,7,ส่องดาว,การขนส่งทางถนน (On-road),1,33.7,1000 L,87.16
1483,2564,4,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,68.2,1000 L,188.5
1484,2564,1,นิคมน้ำอูน,การปลูกข้าว (Rice),1,79.4,ไร่ (rai),90.13
1485,2562,12,นิคมน้ำอูน,การปลูกข้าว (Rice),1,79.1,ไร่ (rai),106.51
1486,2563,3,ภูพาน,ดินที่จัดการ (Managed soil),1,219.0,unit,106.43
1487,2564,4,คำตากล้า,การขนส่งทางถนน (On-road),1,29.8,1000 L,83.27
1488,2562,3,ภูพาน,การปลูกข้าว (Rice),1,50.8,ไร่ (rai),68.97
1489,2562,2,นิคมน้ำอูน,การปลูกข้าว (Rice),1,81.9,ไร่ (rai),111.33
1490,2563,7,เต่างอย,ปศุสัตว์ (Livestock),1,155.3,unit,131.47
1491,2563,2,สว่างแดนดิน,การปลูกข้าว (Rice),1,56.9,ไร่ (rai),77.63
1492,2564,2,ค้อวัง,การปลูกข้าว (Rice),1,102.7,ไร่ (rai),111.43
1493,2564,5,คำตากล้า,การขนส่งทางถนน (On-road),1,13.0,1000 L,38.17
1494,2562,3,กุสุมาลย์,การปลูกข้าว (Rice),1,136.3,ไร่ (rai),154.81
1495,2563,10,นิคมน้ำอูน,การปลูกข้าว (Rice),1,65.4,ไร่ (rai),89.97
1496,2562,9,โพนนาแก้ว,ดินที่จัดการ (Managed soil),1,87.9,unit,41.27
1497,2562,7,ภูพาน,การปลูกข้าว (Rice),1,30.2,ไร่ (rai),40.88
1498,2563,2,เจริญศิลป์,การขนส่งทางถนน (On-road),1,36.8,1000 L,97.15
1499,2562,5,พรรณานิคม,พลังงานที่พักอาศัย (Residential),2,83.4,1000 kWh,37.6
1500,2564,5,กุสุมาลย์,ปศุสัตว์ (Livestock),1,128.8,unit,106.63
1501,2563,2,คำตากล้า,ดินที่จัดการ (Managed soil),1,122.7,unit,58.08
1502,2563,1,นิคมน้ำอูน,ปศุสัตว์ (Livestock),1,109.7,unit,99.15
1503,2563,12,เต่างอย,การขนส่งทางถนน (On-road),1,38.2,1000 L,112.02
1504,2564,9,พรรณานิคม,การปลูกข้าว (Rice),1,85.4,ไร่ (rai),88.79
1505,2563,7,เต่างอย,การปลูกข้าว (Rice),1,66.2,ไร่ (rai),86.91
1506,2563,5,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,192.8,unit,170.63
1507,2562,1,เต่างอย,การปลูกข้าว (Rice),1,81.6,ไร่ (rai),95.74
1508,2562,9,ส่องดาว,การปลูกข้าว (Rice),1,120.2,ไร่ (rai),139.01
1509,2562,2,กุสุมาลย์,การปลูกข้าว (Rice),1,87.9,ไร่ (rai),94.33
1510,2563,2,ค้อวัง,การขนส่งทางถนน (On-road),1,50.4,1000 L,131.79
1511,2562,4,คำตากล้า,การปลูกข้าว (Rice),1,99.3,ไร่ (rai),135.53
1512,2562,6,พังโคน,การปลูกข้าว (Rice),1,12.4,ไร่ (rai),13.09
